sample	seg_order	chr	startpos	endpos	BAF	pval	LogR	ntot	nMaj1_A	nMin1_A	frac1_A	nMaj2_A	nMin2_A	frac2_A	SDfrac_A	SDfrac_A_BS	frac1_A_0.025	frac1_A_0.975	nMaj1_B	nMin1_B	frac1_B	nMaj2_B	nMin2_B	frac2_B	SDfrac_B	SDfrac_B_BS	frac1_B_0.025	frac1_B_0.975	nMaj1_C	nMin1_C	frac1_C	nMaj2_C	nMin2_C	frac2_C	SDfrac_C	SDfrac_C_BS	frac1_C_0.025	frac1_C_0.975	nMaj1_D	nMin1_D	frac1_D	nMaj2_D	nMin2_D	frac2_D	SDfrac_D	SDfrac_D_BS	frac1_D_0.025	frac1_D_0.975	nMaj1_E	nMin1_E	frac1_E	nMaj2_E	nMin2_E	frac2_E	SDfrac_E	SDfrac_E_BS	frac1_E_0.025	frac1_E_0.975	nMaj1_F	nMin1_F	frac1_F	nMaj2_F	nMin2_F	frac2_F	SDfrac_F	SDfrac_F_BS	frac1_F_0.025	frac1_F_0.975
I-H-116990-T1-1-D1-1	343	3	127089478	127211186	0.876677203	0.114135347	-0.446582426	2.417392991	2	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	344	3	127215535	128428510	0.512972318	0.002338246	-0.459529227	2.395560921	1	1	0.946026973	2	1	0.053973027	0.018151596	0.018067479	0.910438399	0.980684911	0	1	0.473013486	2	1	0.526986514	0.009075798	0.009033739	0.4552192	0.490342455	1	1	0.973013486	3	1	0.026986514	0.009075798	0.009033739	0.9552192	0.990342455	2	1	0.101820298	2	2	0.898179702	0.032510891	0.031526262	0.038587805	0.162055304	2	0	0.050910149	2	2	0.949089851	0.016255445	0.015763131	0.019293903	0.081027652	2	1	0.550910149	2	3	0.449089851	0.016255445	0.015763131	0.519293903	0.581027652
I-H-116990-T1-1-D1-1	345	3	128434420	128602847	0.938980895	0.383835721	-0.645614803	2.102480148	2	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	346	3	128634926	129815599	0.548962675	2.69E-06	-0.544267603	2.257404702	1	1	0.780028967	2	1	0.219971033	0.051128126	0.05078522	0.671769947	0.868982256	0	1	0.390014483	2	1	0.609985517	0.025564063	0.02539261	0.335884973	0.434491128	1	1	0.890014483	3	1	0.109985517	0.025564063	0.02539261	0.835884973	0.934491128	2	1	0.359114572	2	2	0.640885428	0.068568399	0.067711656	0.226594891	0.491601575	2	0	0.179557286	2	2	0.820442714	0.0342842	0.033855828	0.113297446	0.245800787	2	1	0.679557286	2	3	0.320442714	0.0342842	0.033855828	0.613297446	0.745800787
I-H-116990-T1-1-D1-1	347	3	129816454	130216695	0.839195271	0.001917127	-0.610397533	2.155085766	2	0	0.627411838	2	1	0.372588162	0.130844502	0.136998546	0.305410998	0.844682255	2	0	0.813705919	2	2	0.186294081	0.065422251	0.068499273	0.652705499	0.922341128	1	0	0.819029612	1	1	0.180970388	0.065850278	0.068947432	0.656975842	0.928375569	1	0	0.909514806	1	2	0.090485194	0.032925139	0.034473716	0.828487921	0.964187784	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	348	3	130224373	130499149	0.506104165	1	-0.514778859	2.304564922	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	349	3	130502081	131362241	0.834421686	0.000293793	-0.626719437	2.130545298	2	0	0.613687964	2	1	0.386312036	0.120587038	0.125498182	0.338784818	0.812132069	2	0	0.806843982	2	2	0.193156018	0.060293519	0.062749091	0.669392409	0.906066035	1	0	0.81212278	1	1	0.18787722	0.060687991	0.063159629	0.673771926	0.911993996	1	0	0.90606139	1	2	0.09393861	0.030343995	0.031579814	0.836885963	0.955996998	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	350	3	131374290	132441046	0.522836452	4.47E-05	-0.633966457	2.119737876	1	1	0.903021777	2	1	0.096978223	0.024753535	0.024931865	0.852861067	0.950189075	0	1	0.451510889	2	1	0.548489111	0.012376767	0.012465933	0.426430533	0.475094538	1	1	0.951510889	3	1	0.048489111	0.012376767	0.012465933	0.926430533	0.975094538	2	1	0.175862599	2	2	0.824137401	0.040966422	0.041295792	0.094138735	0.254116956	2	0	0.0879313	2	2	0.9120687	0.020483211	0.020647896	0.047069368	0.127058478	2	1	0.5879313	2	3	0.4120687	0.020483211	0.020255461	0.547684697	0.627596851
I-H-116990-T1-1-D1-1	351	3	132441143	132644815	0.91109253	0.031223094	-0.688732485	2.0397976	2	0	0.816719215	2	1	0.183280785	0.087894005	0.086560059	0.624481737	0.970203703	2	0	0.908359607	2	2	0.091640393	0.043947003	0.04328003	0.812240869	0.985101852	1	0	0.914302574	1	1	0.085697426	0.044234527	0.045136009	0.814219991	0.990685703	1	0	0.957151287	1	2	0.042848713	0.022117264	0.022568004	0.907109996	0.995342851	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	352	3	132646367	134018185	0.508546975	1	-0.632680616	2.12165148	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	353	3	134020024	134106494	0.885980099	0.049783738	-0.382506192	2.528376067	2	0	0.754089128	2	1	0.245910872	0.13099463	0.131410605	0.43723436	0.95452708	2	0	0.877044564	2	2	0.122955436	0.065497315	0.065705303	0.71861718	0.97726354	3	0	0.625395604	3	1	0.374604396	0.196063428	0.196686029	0.151149968	0.925396848	3	0	0.812697802	3	2	0.187302198	0.098031714	0.094694577	0.613975759	0.962698424	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	354	3	134108539	135580066	0.523792553	3.05E-08	-0.570950338	2.215554857	1	1	0.898758702	2	1	0.101241298	0.019041102	0.019178126	0.859382017	0.932829191	0	1	0.449379351	2	1	0.550620649	0.009520551	0.009589063	0.429691009	0.466414596	1	1	0.949379351	3	1	0.050620649	0.009520551	0.009589063	0.929691009	0.966414596	2	1	0.182891042	2	2	0.817108958	0.031272143	0.031450692	0.122793676	0.244848775	2	0	0.091445521	2	2	0.908554479	0.015636071	0.015725346	0.061396838	0.122424387	2	1	0.591445521	2	3	0.408554479	0.015636071	0.015799427	0.561960356	0.622754128
I-H-116990-T1-1-D1-1	355	3	135586552	135773164	0.770999731	0.00998222	-0.642961382	2.106399105	2	0	0.415224517	2	1	0.584775483	0.132604891	0.132419529	0.147813044	0.650889534	2	0	0.707612259	2	2	0.292387741	0.066302445	0.066209764	0.573906522	0.825444767	1	0	0.71224183	1	1	0.28775817	0.066736231	0.066642943	0.57766132	0.830845261	1	0	0.856120915	1	2	0.143879085	0.033368115	0.033321472	0.78883066	0.915422631	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	356	3	135773469	136533548	0.500611024	1	-0.683315148	2.047570564	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	357	3	136538850	136855130	0.752327229	0.034308319	-0.649619991	2.096578339	2	0	0.35041747	2	1	0.64958253	0.143353162	0.144063318	0.029853631	0.596199727	2	0	0.675208735	2	2	0.324791265	0.071676581	0.072031659	0.514926816	0.798099863	1	0	0.679626306	1	1	0.320373694	0.072145527	0.072502928	0.518295738	0.803321453	1	0	0.839813153	1	2	0.160186847	0.036072763	0.036251464	0.759147869	0.901660726	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	358	3	136856502	139701092	0.524222794	1.10E-17	-0.690996124	2.036558295	1	1	0.896834745	2	1	0.103165255	0.012548743	0.012453566	0.872077545	0.920604401	0	1	0.448417372	2	1	0.551582628	0.006274371	0.006226783	0.436038773	0.4603022	1	1	0.948417372	3	1	0.051582628	0.006274371	0.006226783	0.936038773	0.9603022	1	0	0.093631329	1	1	0.906368671	0.010336488	0.010414145	0.072958215	0.11472357	1	0	0.546815664	1	2	0.453184336	0.005168244	0.005207072	0.536479108	0.557361785	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	359	3	139704080	139727267	0.997145622	1	-0.387833434	8.09144128	8	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	360	3	139727401	142724146	0.525650642	6.99E-12	-0.601857523	2.16803699	1	1	0.890424676	2	1	0.109575324	0.016726759	0.016447209	0.855832711	0.920269276	0	1	0.445212338	2	1	0.554787662	0.008363379	0.008355904	0.428706137	0.460481208	1	1	0.945212338	3	1	0.054787662	0.008363379	0.008355904	0.928706137	0.960481208	2	1	0.196477014	2	2	0.803522986	0.027064932	0.026995066	0.14490608	0.247054156	2	0	0.098238507	2	2	0.901761493	0.013532466	0.013497533	0.07245304	0.123527078	2	1	0.598238507	2	3	0.401761493	0.013532466	0.013497533	0.57245304	0.623527078
I-H-116990-T1-1-D1-1	361	3	142726569	142831339	0.917579462	0.108896451	-0.50151647	2.32609125	2	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	362	3	142834802	143023597	0.530729592	0.003387333	-0.510751655	2.311080611	1	1	0.867307472	2	1	0.132692528	0.047712172	0.046821842	0.763965448	0.951625924	0	1	0.433653736	2	1	0.566346264	0.023856086	0.023819178	0.378636051	0.480017819	1	1	0.933653736	3	1	0.066346264	0.023856086	0.023819178	0.878636051	0.980017819	2	1	0.233127873	2	2	0.766872127	0.074110635	0.073766766	0.075755073	0.387968995	2	0	0.116563937	2	2	0.883436063	0.037055318	0.036883383	0.037877536	0.193984497	2	1	0.616563937	2	3	0.383436063	0.037055318	0.036883383	0.537877536	0.693984497
I-H-116990-T1-1-D1-1	363	3	143038317	143094640	0.896121754	0.132345189	-0.505544566	2.319532266	2	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	364	3	143097665	143491919	0.508442652	1	-0.580843438	2.200233918	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	365	3	143493388	143844215	0.788661459	0.009971597	-0.580677538	2.200489974	2	0	0.473699359	2	1	0.526300641	0.149280223	0.149941769	0.140612627	0.717915716	2	0	0.736849679	2	2	0.263150321	0.074640112	0.074970884	0.570306314	0.858957858	1	0	0.741670538	1	1	0.258329462	0.075128447	0.075461383	0.574037558	0.864577613	1	0	0.870835269	1	2	0.129164731	0.037564223	0.037730692	0.787018779	0.932288806	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	366	3	143848524	144015470	0.510461642	0.51483154	-0.674238244	2.060659992	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	367	3	144025881	144099532	0.953842454	0.399623466	-0.638360019	2.113212176	2	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	368	3	144101799	144194882	0.503526129	1	-0.543843481	2.258076175	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	369	3	144194907	144619385	0.891084537	0.000849754	-0.622346564	2.13709284	2	0	0.767105375	2	1	0.232894625	0.074301412	0.075606949	0.591467456	0.894290886	2	0	0.883552687	2	2	0.116447313	0.037150706	0.037803474	0.795733728	0.947145443	1	0	0.889333354	1	1	0.110666646	0.037393765	0.038050805	0.800939837	0.953342167	1	0	0.944666677	1	2	0.055333323	0.018696883	0.019025402	0.900469918	0.976671084	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	370	3	144629198	144685120	0.506901446	1	-0.705582374	2.015806587	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	371	3	144685601	144927723	0.782219013	0.005638771	-0.618641317	2.142656291	2	0	0.452675496	2	1	0.547324504	0.134432049	0.13609335	0.139588156	0.686667132	2	0	0.726337748	2	2	0.273662252	0.067216024	0.068046675	0.569794078	0.843333566	1	0	0.731089832	1	1	0.268910168	0.067655787	0.068491872	0.573521971	0.848851098	1	0	0.865544916	1	2	0.134455084	0.033827893	0.034245936	0.786760986	0.924425549	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	372	3	144933621	144977106	0.520733483	0.581588785	-0.796159324	1.891535894	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	373	3	144979993	145149976	0.782454612	0.001462246	-0.582309829	2.19797192	2	0	0.453450433	2	1	0.546549567	0.11630163	0.115667858	0.183211715	0.643923209	2	0	0.726725217	2	2	0.273274783	0.058150815	0.057833929	0.591605857	0.821961605	1	0	0.731479835	1	1	0.268520165	0.058531268	0.058212309	0.595476454	0.82733931	1	0	0.865739918	1	2	0.134260082	0.029265634	0.029106155	0.797738227	0.913669655	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	374	3	145152079	145354596	0.520755668	0.002230129	-0.768057443	1.929259962	1	0	0.08076358	1	1	0.91923642	0.025159391	0.024406383	0.032306191	0.129884423	1	0	0.54038179	1	2	0.45961821	0.012579695	0.012203191	0.516153096	0.564942212	1	1	0.912240815	2	1	0.087759185	0.029707581	0.029068307	0.854824873	0.96845464	0	1	0.456120407	2	1	0.543879593	0.01485379	0.014534154	0.427412437	0.48422732	1	1	0.956120407	3	1	0.043879593	0.01485379	0.014534154	0.927412437	0.98422732	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	375	3	145367699	145530049	0.897593031	0.043883773	-0.559502913	2.233414514	2	0	0.783487219	2	1	0.216512781	0.11515918	0.117290685	0.499013146	0.956985683	2	0	0.891743609	2	2	0.108256391	0.05757959	0.058645342	0.749506573	0.978492841	3	0	0.669396572	3	1	0.330603428	0.172362055	0.175552339	0.243616052	0.929076709	3	0	0.834698286	3	2	0.165301714	0.086181027	0.087776169	0.621808026	0.964538355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	376	3	145545667	145988231	0.540078245	3.34E-12	-0.622682675	2.136588873	1	1	0.823421595	2	1	0.176578405	0.026985014	0.026524169	0.764006143	0.874735496	0	1	0.411710797	2	1	0.588289203	0.013492507	0.013262085	0.382003072	0.437367748	1	1	0.911710797	3	1	0.088289203	0.013492507	0.013262085	0.882003072	0.937367748	1	0	0.150371267	1	1	0.849628733	0.019568579	0.019171079	0.111317849	0.19092821	1	0	0.575185633	1	2	0.424814367	0.009784289	0.00958554	0.555658924	0.595464105	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	377	3	145989366	146176075	0.794263337	4.09E-06	-0.930386912	1.721146848	1	0	0.75073123	1	1	0.24926877	0.059402696	0.059248619	0.628664572	0.85264542	1	0	0.875365615	1	2	0.124634385	0.029701348	0.029624309	0.814332286	0.92632271	2	0	0.491702955	2	1	0.508297045	0.118033158	0.117727005	0.249156504	0.694206449	2	0	0.745851477	2	2	0.254148523	0.059016579	0.058863503	0.624578252	0.847103224	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	378	3	146179849	146969010	0.541303168	1.01E-08	-0.705631731	2.015736723	1	1	0.817538824	2	1	0.182461176	0.034223497	0.03441719	0.748098926	0.883081329	0	1	0.408769412	2	1	0.591230588	0.017111749	0.017208595	0.374049463	0.441540665	1	1	0.908769412	3	1	0.091230588	0.017111749	0.017208595	0.874049463	0.941540665	1	0	0.15461643	1	1	0.84538357	0.024573405	0.024577069	0.104587626	0.199406356	1	0	0.577308215	1	2	0.422691785	0.012286703	0.012288535	0.552293813	0.599703178	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	379	3	146969959	147254027	0.81557093	0.000161295	-0.550972589	2.246815518	2	0	0.557922906	2	1	0.442077094	0.111551276	0.110700778	0.318195359	0.754592387	2	0	0.778961453	2	2	0.221038547	0.055775638	0.055350389	0.65909768	0.877296193	1	0	0.784057829	1	1	0.215942171	0.056140551	0.05571252	0.663409844	0.883035927	1	0	0.892028914	1	2	0.107971086	0.028070276	0.02785626	0.831704922	0.941517963	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	380	3	147255589	148300749	0.520505056	7.12E-05	-0.653866445	2.090338883	1	1	0.913345771	2	1	0.086654229	0.022627036	0.022083944	0.86835217	0.955175456	0	1	0.456672886	2	1	0.543327114	0.011313518	0.011041972	0.434176085	0.477587728	1	1	0.956672886	3	1	0.043327114	0.011313518	0.011041972	0.934176085	0.977587728	2	1	0.158615896	2	2	0.841384104	0.038153656	0.037226836	0.08504518	0.230319933	2	0	0.079307948	2	2	0.920692052	0.019076828	0.018613418	0.04252259	0.115159967	2	1	0.579307948	2	3	0.420692052	0.019076828	0.018613418	0.54252259	0.615159967
I-H-116990-T1-1-D1-1	381	3	148305773	148452628	0.901309302	0.028714354	-0.574584703	2.209914289	2	0	0.792734942	2	1	0.207265058	0.100681871	0.10275501	0.57737735	0.957801407	2	0	0.896367471	2	2	0.103632529	0.050340935	0.051072876	0.773532413	0.976886182	3	0	0.683237905	3	1	0.316762095	0.150693449	0.152884482	0.315536382	0.924267242	3	0	0.841618953	3	2	0.158381047	0.075346725	0.076442241	0.657768191	0.962133621	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	382	3	148455047	149362592	0.533598136	2.59E-08	-0.536879031	2.269130613	1	1	0.85402861	2	1	0.14597139	0.027768926	0.027829537	0.79666685	0.905329833	0	1	0.427014305	2	1	0.572985695	0.013884463	0.013914769	0.398333425	0.452664916	1	1	0.927014305	3	1	0.072985695	0.013884463	0.013914769	0.898333425	0.952664916	2	1	0.253519626	2	2	0.746480374	0.042153356	0.042226692	0.170836347	0.33604136	2	0	0.126759813	2	2	0.873240187	0.021076678	0.021113346	0.085418174	0.16802068	2	1	0.626759813	2	3	0.373240187	0.021076678	0.021113346	0.585418174	0.66802068
I-H-116990-T1-1-D1-1	383	3	149363068	149443484	0.917613974	0.062949964	-0.66917705	2.067994373	2	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	384	3	149453608	150947618	0.558741919	3.13E-16	-0.56445364	2.225673262	1	1	0.730245747	2	1	0.269754253	0.03656994	0.037320237	0.648164372	0.800561455	0	1	0.365122873	2	1	0.634877127	0.01828497	0.018660119	0.324082186	0.400280727	1	1	0.865122873	3	1	0.134877127	0.01828497	0.018162406	0.827997469	0.899363403	1	0	0.213034391	1	1	0.786965609	0.022805817	0.022683036	0.167907728	0.256565997	1	0	0.606517195	1	2	0.393482805	0.011402909	0.011341518	0.583953864	0.628282999	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	385	3	150950172	151071705	0.895125296	0.028488535	-0.422758539	2.458082556	2	0	0.777303983	2	1	0.222696017	0.105982065	0.103565673	0.547583957	0.934978012	2	0	0.888651991	2	2	0.111348009	0.052991032	0.051782836	0.773791979	0.967489006	3	0	0.660141945	3	1	0.339858055	0.158626402	0.155009719	0.316313382	0.896137196	3	0	0.830070973	3	2	0.169929027	0.079313201	0.077504859	0.658156691	0.948068598	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	386	3	151073033	151718890	0.563598121	3.35E-08	-0.685332747	2.044672238	1	1	0.704695196	2	1	0.295304804	0.059990643	0.060306486	0.583340954	0.819085081	0	1	0.352347598	2	1	0.647652402	0.029995322	0.030153243	0.291670477	0.40954254	1	1	0.852347598	3	1	0.147652402	0.029995322	0.030469608	0.790728394	0.908347557	1	0	0.228658626	1	1	0.771341374	0.035958507	0.036335809	0.154844406	0.295872045	1	0	0.614329313	1	2	0.385670687	0.017979253	0.018167905	0.577422203	0.647936022	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	387	3	151721648	151781244	0.997635019	1	-0.562076348	9.771294464	9	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	388	3	151784287	152725485	0.520675959	0.000986312	-0.602162753	2.167572775	1	1	0.912592381	2	1	0.087407619	0.027545148	0.028677275	0.855184887	0.969469067	0	1	0.456296191	2	1	0.543703809	0.013772574	0.014338638	0.427592444	0.484734534	1	1	0.956296191	3	1	0.043703809	0.013772574	0.014338638	0.927592444	0.984734534	2	1	0.159885413	2	2	0.840114587	0.046382601	0.048371223	0.057896459	0.251737281	2	0	0.079942706	2	2	0.920057294	0.0231913	0.024185611	0.02894823	0.125868641	2	1	0.579942706	2	3	0.420057294	0.0231913	0.024185611	0.52894823	0.625868641
I-H-116990-T1-1-D1-1	389	3	152727627	152835529	0.914768128	0.119192963	-0.570874018	2.215673459	2	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	390	3	152835861	153746611	0.547374042	2.15E-13	-0.714593347	2.003091218	1	1	0.787913111	2	1	0.212086889	0.031277316	0.03313123	0.723773817	0.852274315	0	1	0.393956555	2	1	0.606043445	0.015638658	0.016565615	0.361886908	0.426137157	1	1	0.893956555	3	1	0.106043445	0.015638658	0.016565615	0.861886908	0.926137157	1	0	0.175375564	1	1	0.824624436	0.021385194	0.022719085	0.128568841	0.216937984	1	0	0.587687782	1	2	0.412312218	0.010692597	0.011359542	0.56428442	0.608468992	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
