event_id	subs_clone	event_type	color	n_junction	sample	presence	patient
8	mets_100	simple_deletion	#FF9D00	1	I-H-118706-T16-1-D1-1	1	H118706
9	mets_100	chromoplexy	#FF9D00	12	I-H-118706-T16-1-D1-1	1	H118706
10	mets_100	complex_<4	#FF9D00	2	I-H-118706-T16-1-D1-1	1	H118706
10	mets_100	simple_deletion	#FF9D00	1	I-H-118706-T16-1-D1-1	1	H118706
11	mets_100	complex_<4	#FF9D00	2	I-H-118706-T16-1-D1-1	1	H118706
12	T1_69__T11_6	DM	#00C700	6	I-H-118706-T16-1-D1-1	0	H118706
13	T10_100	complex_<4	#C591FC	2	I-H-118706-T16-1-D1-1	0	H118706
14	T10_100	unbalanced_translocation	#C591FC	1	I-H-118706-T16-1-D1-1	0	H118706
15	T10_100	simple_deletion	#C591FC	1	I-H-118706-T16-1-D1-1	0	H118706
16	T10_100	simple_deletion	#C591FC	1	I-H-118706-T16-1-D1-1	0	H118706
17	T10_100	simple_deletion	#C591FC	1	I-H-118706-T16-1-D1-1	0	H118706
18	T10_100	simple_deletion	#C591FC	1	I-H-118706-T16-1-D1-1	0	H118706
19	T11_4__T12_89__T9_5	reciprocal_translocation	#EBDAFE	2	I-H-118706-T16-1-D1-1	0	H118706
20	T11_4__T12_89__T9_5	DM	#EBDAFE	1	I-H-118706-T16-1-D1-1	0	H118706
21	T12_3__T9_78	complex_4+	#9E48FA	9	I-H-118706-T16-1-D1-1	0	H118706
22	T11_4__T12_89__T9_5	reciprocal_inversion	#EBDAFE	2	I-H-118706-T16-1-D1-1	0	H118706
23	T11_4__T12_89__T9_5	simple_deletion	#EBDAFE	1	I-H-118706-T16-1-D1-1	0	H118706
24	T11_4__T12_89__T9_5	simple_deletion	#EBDAFE	1	I-H-118706-T16-1-D1-1	0	H118706
25	T11_4__T12_89__T9_5	simple_deletion	#EBDAFE	1	I-H-118706-T16-1-D1-1	0	H118706
26	T11_82	unbalanced_translocation	#8B24F9	1	I-H-118706-T16-1-D1-1	0	H118706
27	T11_82	simple_deletion	#8B24F9	1	I-H-118706-T16-1-D1-1	0	H118706
28	T11_82	simple_deletion	#8B24F9	1	I-H-118706-T16-1-D1-1	0	H118706
29	T11_82	simple_deletion	#8B24F9	1	I-H-118706-T16-1-D1-1	0	H118706
30	T11_82	simple_deletion	#8B24F9	1	I-H-118706-T16-1-D1-1	0	H118706
31	T13_100	simple_deletion	#FF66B2	1	I-H-118706-T16-1-D1-1	0	H118706
32	T13_100	simple_deletion	#FF66B2	1	I-H-118706-T16-1-D1-1	0	H118706
33	T13_100	complex_<4	#FF66B2	3	I-H-118706-T16-1-D1-1	0	H118706
34	T13_100	reciprocal_inversion	#FF66B2	2	I-H-118706-T16-1-D1-1	0	H118706
35	T13_100	reciprocal_inversion	#FF66B2	2	I-H-118706-T16-1-D1-1	0	H118706
36	T13_100	simple_deletion	#FF66B2	1	I-H-118706-T16-1-D1-1	0	H118706
37	T13_100	simple_deletion	#FF66B2	1	I-H-118706-T16-1-D1-1	0	H118706
38	T14_62	complex_<4	#E5D1C0	2	I-H-118706-T16-1-D1-1	0	H118706
39	T14_62	DM	#E5D1C0	6	I-H-118706-T16-1-D1-1	0	H118706
40	T14_62	reciprocal_translocation	#E5D1C0	3	I-H-118706-T16-1-D1-1	0	H118706
41	T14_62	simple_deletion	#E5D1C0	1	I-H-118706-T16-1-D1-1	0	H118706
42	T14_62	simple_deletion	#E5D1C0	1	I-H-118706-T16-1-D1-1	0	H118706
43	T15_80	simple_deletion	#FF3399	1	I-H-118706-T16-1-D1-1	0	H118706
44	T16_100	complex_<4	#033FFF	2	I-H-118706-T16-1-D1-1	1	H118706
45	T16_100	complex_<4	#033FFF	2	I-H-118706-T16-1-D1-1	1	H118706
46	T16_100	simple_deletion	#033FFF	1	I-H-118706-T16-1-D1-1	1	H118706
47	T16_100	simple_deletion	#033FFF	1	I-H-118706-T16-1-D1-1	1	H118706
48	T16_100	simple_deletion	#033FFF	1	I-H-118706-T16-1-D1-1	1	H118706
49	T16_100	simple_deletion	#033FFF	1	I-H-118706-T16-1-D1-1	1	H118706
50	T16_100	simple_deletion	#033FFF	1	I-H-118706-T16-1-D1-1	1	H118706
51	T17_45	complex_<4	#339C89	3	I-H-118706-T16-1-D1-1	0	H118706
52	T17_45	reciprocal_inversion	#339C89	2	I-H-118706-T16-1-D1-1	0	H118706
53	T17_45	reciprocal_inversion	#339C89	2	I-H-118706-T16-1-D1-1	0	H118706
54	T17_45	simple_deletion	#339C89	1	I-H-118706-T16-1-D1-1	0	H118706
55	T17_45	reciprocal_inversion	#339C89	2	I-H-118706-T16-1-D1-1	0	H118706
56	T17_45	simple_deletion	#339C89	1	I-H-118706-T16-1-D1-1	0	H118706
57	T17_45	simple_deletion	#339C89	1	I-H-118706-T16-1-D1-1	0	H118706
58	T17_45	tandem_duplication	#339C89	1	I-H-118706-T16-1-D1-1	0	H118706
59	T17_45	simple_deletion	#339C89	1	I-H-118706-T16-1-D1-1	0	H118706
60	T191_100	simple_deletion	#007B73	1	I-H-118706-T16-1-D1-1	0	H118706
61	T191_100	simple_deletion	#007B73	1	I-H-118706-T16-1-D1-1	0	H118706
63	T191_100	complex_<4	#007B73	3	I-H-118706-T16-1-D1-1	0	H118706
64	T192_34	DM	#CBA382	2	I-H-118706-T16-1-D1-1	0	H118706
65	T192_34	simple_deletion	#CBA382	1	I-H-118706-T16-1-D1-1	0	H118706
66	T192_34	simple_deletion	#CBA382	1	I-H-118706-T16-1-D1-1	0	H118706
67	T192_34	simple_deletion	#CBA382	1	I-H-118706-T16-1-D1-1	0	H118706
68	T192_34	simple_deletion	#CBA382	1	I-H-118706-T16-1-D1-1	0	H118706
69	T193_83	tandem_duplication	#99DEB5	1	I-H-118706-T16-1-D1-1	0	H118706
70	T193_83	inversion	#99DEB5	1	I-H-118706-T16-1-D1-1	0	H118706
71	T193_83	simple_deletion	#99DEB5	1	I-H-118706-T16-1-D1-1	0	H118706
72	T193_83	complex_<4	#99DEB5	2	I-H-118706-T16-1-D1-1	0	H118706
73	T20_100	tandem_duplication	#FFFF00	1	I-H-118706-T16-1-D1-1	0	H118706
74	T3_100	reciprocal_translocation	#FF0080	2	I-H-118706-T16-1-D1-1	0	H118706
75	T3_100	simple_deletion	#FF0080	1	I-H-118706-T16-1-D1-1	0	H118706
76	T3_100	simple_deletion	#FF0080	1	I-H-118706-T16-1-D1-1	0	H118706
77	T3_100	simple_deletion	#FF0080	1	I-H-118706-T16-1-D1-1	0	H118706
78	T3_100	simple_deletion	#FF0080	1	I-H-118706-T16-1-D1-1	0	H118706
79	T3_100	simple_deletion	#FF0080	1	I-H-118706-T16-1-D1-1	0	H118706
80	T3_100	simple_deletion	#FF0080	1	I-H-118706-T16-1-D1-1	0	H118706
81	T4_84	simple_deletion	#CCFFCC	1	I-H-118706-T16-1-D1-1	0	H118706
82	T4_84	simple_deletion	#CCFFCC	1	I-H-118706-T16-1-D1-1	0	H118706
83	T4_84	unbalanced_translocation	#CCFFCC	1	I-H-118706-T16-1-D1-1	0	H118706
84	T5_69	unbalanced_translocation	#027FFF	1	I-H-118706-T16-1-D1-1	0	H118706
85	T5_69	DM	#027FFF	9	I-H-118706-T16-1-D1-1	0	H118706
86	T5_69	reciprocal_inversion	#027FFF	2	I-H-118706-T16-1-D1-1	0	H118706
87	T5_69	complex_<4	#027FFF	2	I-H-118706-T16-1-D1-1	0	H118706
88	T5_69	reciprocal_inversion	#027FFF	2	I-H-118706-T16-1-D1-1	0	H118706
89	T5_69	simple_deletion	#027FFF	1	I-H-118706-T16-1-D1-1	0	H118706
90	T5_69	simple_deletion	#027FFF	1	I-H-118706-T16-1-D1-1	0	H118706
91	T5_69	reciprocal_inversion	#027FFF	2	I-H-118706-T16-1-D1-1	0	H118706
92	T5_69	simple_deletion	#027FFF	1	I-H-118706-T16-1-D1-1	0	H118706
93	T5_69	simple_deletion	#027FFF	1	I-H-118706-T16-1-D1-1	0	H118706
94	T12_3__T9_78	reciprocal_translocation	#9E48FA	2	I-H-118706-T16-1-D1-1	0	H118706
95	T12_3__T9_78	complex_<4	#9E48FA	2	I-H-118706-T16-1-D1-1	0	H118706
96	T12_3__T9_78	simple_deletion	#9E48FA	2	I-H-118706-T16-1-D1-1	0	H118706
1	trunk	unbalanced_translocation	#646464	1	I-H-118706-T17-1-D1-1	1	H118706
2	T16_100	complex_<4	#646464	1	I-H-118706-T17-1-D1-1	0	H118706
2	trunk	complex_<4	#646464	1	I-H-118706-T17-1-D1-1	1	H118706
3	trunk	DM	#646464	7	I-H-118706-T17-1-D1-1	1	H118706
4	trunk	simple_deletion	#646464	1	I-H-118706-T17-1-D1-1	1	H118706
5	trunk	tandem_duplication	#646464	1	I-H-118706-T17-1-D1-1	1	H118706
6	trunk	tandem_duplication	#646464	1	I-H-118706-T17-1-D1-1	1	H118706
7	mets_100	chromothripsis	#FF9D00	175	I-H-118706-T17-1-D1-1	1	H118706
7	mets_100	complex_4+	#FF9D00	6	I-H-118706-T17-1-D1-1	1	H118706
8	mets_100	simple_deletion	#FF9D00	1	I-H-118706-T17-1-D1-1	1	H118706
9	mets_100	chromoplexy	#FF9D00	12	I-H-118706-T17-1-D1-1	1	H118706
10	mets_100	complex_<4	#FF9D00	2	I-H-118706-T17-1-D1-1	1	H118706
10	mets_100	simple_deletion	#FF9D00	1	I-H-118706-T17-1-D1-1	1	H118706
11	mets_100	complex_<4	#FF9D00	2	I-H-118706-T17-1-D1-1	1	H118706
12	T1_69__T11_6	DM	#00C700	6	I-H-118706-T17-1-D1-1	0	H118706
13	T10_100	complex_<4	#C591FC	2	I-H-118706-T17-1-D1-1	0	H118706
14	T10_100	unbalanced_translocation	#C591FC	1	I-H-118706-T17-1-D1-1	0	H118706
15	T10_100	simple_deletion	#C591FC	1	I-H-118706-T17-1-D1-1	0	H118706
16	T10_100	simple_deletion	#C591FC	1	I-H-118706-T17-1-D1-1	0	H118706
17	T10_100	simple_deletion	#C591FC	1	I-H-118706-T17-1-D1-1	0	H118706
18	T10_100	simple_deletion	#C591FC	1	I-H-118706-T17-1-D1-1	0	H118706
19	T11_4__T12_89__T9_5	reciprocal_translocation	#EBDAFE	2	I-H-118706-T17-1-D1-1	0	H118706
20	T11_4__T12_89__T9_5	DM	#EBDAFE	1	I-H-118706-T17-1-D1-1	0	H118706
21	T12_3__T9_78	complex_4+	#9E48FA	9	I-H-118706-T17-1-D1-1	0	H118706
22	T11_4__T12_89__T9_5	reciprocal_inversion	#EBDAFE	2	I-H-118706-T17-1-D1-1	0	H118706
23	T11_4__T12_89__T9_5	simple_deletion	#EBDAFE	1	I-H-118706-T17-1-D1-1	0	H118706
24	T11_4__T12_89__T9_5	simple_deletion	#EBDAFE	1	I-H-118706-T17-1-D1-1	0	H118706
25	T11_4__T12_89__T9_5	simple_deletion	#EBDAFE	1	I-H-118706-T17-1-D1-1	0	H118706
26	T11_82	unbalanced_translocation	#8B24F9	1	I-H-118706-T17-1-D1-1	0	H118706
27	T11_82	simple_deletion	#8B24F9	1	I-H-118706-T17-1-D1-1	0	H118706
28	T11_82	simple_deletion	#8B24F9	1	I-H-118706-T17-1-D1-1	0	H118706
29	T11_82	simple_deletion	#8B24F9	1	I-H-118706-T17-1-D1-1	0	H118706
30	T11_82	simple_deletion	#8B24F9	1	I-H-118706-T17-1-D1-1	0	H118706
31	T13_100	simple_deletion	#FF66B2	1	I-H-118706-T17-1-D1-1	0	H118706
32	T13_100	simple_deletion	#FF66B2	1	I-H-118706-T17-1-D1-1	0	H118706
33	T13_100	complex_<4	#FF66B2	3	I-H-118706-T17-1-D1-1	0	H118706
34	T13_100	reciprocal_inversion	#FF66B2	2	I-H-118706-T17-1-D1-1	0	H118706
35	T13_100	reciprocal_inversion	#FF66B2	2	I-H-118706-T17-1-D1-1	0	H118706
36	T13_100	simple_deletion	#FF66B2	1	I-H-118706-T17-1-D1-1	0	H118706
37	T13_100	simple_deletion	#FF66B2	1	I-H-118706-T17-1-D1-1	0	H118706
38	T14_62	complex_<4	#E5D1C0	2	I-H-118706-T17-1-D1-1	0	H118706
39	T14_62	DM	#E5D1C0	6	I-H-118706-T17-1-D1-1	0	H118706
40	T14_62	reciprocal_translocation	#E5D1C0	3	I-H-118706-T17-1-D1-1	0	H118706
41	T14_62	simple_deletion	#E5D1C0	1	I-H-118706-T17-1-D1-1	0	H118706
42	T14_62	simple_deletion	#E5D1C0	1	I-H-118706-T17-1-D1-1	0	H118706
43	T15_80	simple_deletion	#FF3399	1	I-H-118706-T17-1-D1-1	0	H118706
44	T16_100	complex_<4	#033FFF	2	I-H-118706-T17-1-D1-1	0	H118706
45	T16_100	complex_<4	#033FFF	2	I-H-118706-T17-1-D1-1	0	H118706
46	T16_100	simple_deletion	#033FFF	1	I-H-118706-T17-1-D1-1	0	H118706
47	T16_100	simple_deletion	#033FFF	1	I-H-118706-T17-1-D1-1	0	H118706
48	T16_100	simple_deletion	#033FFF	1	I-H-118706-T17-1-D1-1	0	H118706
49	T16_100	simple_deletion	#033FFF	1	I-H-118706-T17-1-D1-1	0	H118706
50	T16_100	simple_deletion	#033FFF	1	I-H-118706-T17-1-D1-1	0	H118706
51	T17_45	complex_<4	#339C89	3	I-H-118706-T17-1-D1-1	1	H118706
52	T17_45	reciprocal_inversion	#339C89	2	I-H-118706-T17-1-D1-1	1	H118706
53	T17_45	reciprocal_inversion	#339C89	2	I-H-118706-T17-1-D1-1	1	H118706
54	T17_45	simple_deletion	#339C89	1	I-H-118706-T17-1-D1-1	1	H118706
55	T17_45	reciprocal_inversion	#339C89	2	I-H-118706-T17-1-D1-1	1	H118706
56	T17_45	simple_deletion	#339C89	1	I-H-118706-T17-1-D1-1	1	H118706
57	T17_45	simple_deletion	#339C89	1	I-H-118706-T17-1-D1-1	1	H118706
58	T17_45	tandem_duplication	#339C89	1	I-H-118706-T17-1-D1-1	1	H118706
59	T17_45	simple_deletion	#339C89	1	I-H-118706-T17-1-D1-1	1	H118706
60	T191_100	simple_deletion	#007B73	1	I-H-118706-T17-1-D1-1	0	H118706
61	T191_100	simple_deletion	#007B73	1	I-H-118706-T17-1-D1-1	0	H118706
63	T191_100	complex_<4	#007B73	3	I-H-118706-T17-1-D1-1	0	H118706
64	T192_34	DM	#CBA382	2	I-H-118706-T17-1-D1-1	0	H118706
65	T192_34	simple_deletion	#CBA382	1	I-H-118706-T17-1-D1-1	0	H118706
66	T192_34	simple_deletion	#CBA382	1	I-H-118706-T17-1-D1-1	0	H118706
67	T192_34	simple_deletion	#CBA382	1	I-H-118706-T17-1-D1-1	0	H118706
68	T192_34	simple_deletion	#CBA382	1	I-H-118706-T17-1-D1-1	0	H118706
69	T193_83	tandem_duplication	#99DEB5	1	I-H-118706-T17-1-D1-1	0	H118706
70	T193_83	inversion	#99DEB5	1	I-H-118706-T17-1-D1-1	0	H118706
71	T193_83	simple_deletion	#99DEB5	1	I-H-118706-T17-1-D1-1	0	H118706
72	T193_83	complex_<4	#99DEB5	2	I-H-118706-T17-1-D1-1	0	H118706
73	T20_100	tandem_duplication	#FFFF00	1	I-H-118706-T17-1-D1-1	0	H118706
74	T3_100	reciprocal_translocation	#FF0080	2	I-H-118706-T17-1-D1-1	0	H118706
75	T3_100	simple_deletion	#FF0080	1	I-H-118706-T17-1-D1-1	0	H118706
76	T3_100	simple_deletion	#FF0080	1	I-H-118706-T17-1-D1-1	0	H118706
77	T3_100	simple_deletion	#FF0080	1	I-H-118706-T17-1-D1-1	0	H118706
78	T3_100	simple_deletion	#FF0080	1	I-H-118706-T17-1-D1-1	0	H118706
79	T3_100	simple_deletion	#FF0080	1	I-H-118706-T17-1-D1-1	0	H118706
80	T3_100	simple_deletion	#FF0080	1	I-H-118706-T17-1-D1-1	0	H118706
81	T4_84	simple_deletion	#CCFFCC	1	I-H-118706-T17-1-D1-1	0	H118706
82	T4_84	simple_deletion	#CCFFCC	1	I-H-118706-T17-1-D1-1	0	H118706
83	T4_84	unbalanced_translocation	#CCFFCC	1	I-H-118706-T17-1-D1-1	0	H118706
84	T5_69	unbalanced_translocation	#027FFF	1	I-H-118706-T17-1-D1-1	0	H118706
85	T5_69	DM	#027FFF	9	I-H-118706-T17-1-D1-1	0	H118706
86	T5_69	reciprocal_inversion	#027FFF	2	I-H-118706-T17-1-D1-1	0	H118706
87	T5_69	complex_<4	#027FFF	2	I-H-118706-T17-1-D1-1	0	H118706
88	T5_69	reciprocal_inversion	#027FFF	2	I-H-118706-T17-1-D1-1	0	H118706
89	T5_69	simple_deletion	#027FFF	1	I-H-118706-T17-1-D1-1	0	H118706
90	T5_69	simple_deletion	#027FFF	1	I-H-118706-T17-1-D1-1	0	H118706
91	T5_69	reciprocal_inversion	#027FFF	2	I-H-118706-T17-1-D1-1	0	H118706
92	T5_69	simple_deletion	#027FFF	1	I-H-118706-T17-1-D1-1	0	H118706
93	T5_69	simple_deletion	#027FFF	1	I-H-118706-T17-1-D1-1	0	H118706
94	T12_3__T9_78	reciprocal_translocation	#9E48FA	2	I-H-118706-T17-1-D1-1	0	H118706
95	T12_3__T9_78	complex_<4	#9E48FA	2	I-H-118706-T17-1-D1-1	0	H118706
96	T12_3__T9_78	simple_deletion	#9E48FA	2	I-H-118706-T17-1-D1-1	0	H118706
1	trunk	unbalanced_translocation	#646464	1	I-H-118706-T2-1-D1-1	0	H118706
2	T16_100	complex_<4	#646464	1	I-H-118706-T2-1-D1-1	0	H118706
2	trunk	complex_<4	#646464	1	I-H-118706-T2-1-D1-1	0	H118706
3	trunk	DM	#646464	7	I-H-118706-T2-1-D1-1	1	H118706
4	trunk	simple_deletion	#646464	1	I-H-118706-T2-1-D1-1	0	H118706
5	trunk	tandem_duplication	#646464	1	I-H-118706-T2-1-D1-1	0	H118706
6	trunk	tandem_duplication	#646464	1	I-H-118706-T2-1-D1-1	0	H118706
7	mets_100	chromothripsis	#FF9D00	175	I-H-118706-T2-1-D1-1	0	H118706
7	mets_100	complex_4+	#FF9D00	6	I-H-118706-T2-1-D1-1	0	H118706
8	mets_100	simple_deletion	#FF9D00	1	I-H-118706-T2-1-D1-1	0	H118706
9	mets_100	chromoplexy	#FF9D00	12	I-H-118706-T2-1-D1-1	0	H118706
10	mets_100	complex_<4	#FF9D00	2	I-H-118706-T2-1-D1-1	0	H118706
10	mets_100	simple_deletion	#FF9D00	1	I-H-118706-T2-1-D1-1	0	H118706
11	mets_100	complex_<4	#FF9D00	2	I-H-118706-T2-1-D1-1	0	H118706
12	T1_69__T11_6	DM	#00C700	6	I-H-118706-T2-1-D1-1	0	H118706
13	T10_100	complex_<4	#C591FC	2	I-H-118706-T2-1-D1-1	0	H118706
14	T10_100	unbalanced_translocation	#C591FC	1	I-H-118706-T2-1-D1-1	0	H118706
15	T10_100	simple_deletion	#C591FC	1	I-H-118706-T2-1-D1-1	0	H118706
16	T10_100	simple_deletion	#C591FC	1	I-H-118706-T2-1-D1-1	0	H118706
17	T10_100	simple_deletion	#C591FC	1	I-H-118706-T2-1-D1-1	0	H118706
18	T10_100	simple_deletion	#C591FC	1	I-H-118706-T2-1-D1-1	0	H118706
19	T11_4__T12_89__T9_5	reciprocal_translocation	#EBDAFE	2	I-H-118706-T2-1-D1-1	0	H118706
20	T11_4__T12_89__T9_5	DM	#EBDAFE	1	I-H-118706-T2-1-D1-1	0	H118706
21	T12_3__T9_78	complex_4+	#9E48FA	9	I-H-118706-T2-1-D1-1	0	H118706
22	T11_4__T12_89__T9_5	reciprocal_inversion	#EBDAFE	2	I-H-118706-T2-1-D1-1	0	H118706
23	T11_4__T12_89__T9_5	simple_deletion	#EBDAFE	1	I-H-118706-T2-1-D1-1	0	H118706
24	T11_4__T12_89__T9_5	simple_deletion	#EBDAFE	1	I-H-118706-T2-1-D1-1	0	H118706
25	T11_4__T12_89__T9_5	simple_deletion	#EBDAFE	1	I-H-118706-T2-1-D1-1	0	H118706
26	T11_82	unbalanced_translocation	#8B24F9	1	I-H-118706-T2-1-D1-1	0	H118706
27	T11_82	simple_deletion	#8B24F9	1	I-H-118706-T2-1-D1-1	0	H118706
28	T11_82	simple_deletion	#8B24F9	1	I-H-118706-T2-1-D1-1	0	H118706
29	T11_82	simple_deletion	#8B24F9	1	I-H-118706-T2-1-D1-1	0	H118706
30	T11_82	simple_deletion	#8B24F9	1	I-H-118706-T2-1-D1-1	0	H118706
31	T13_100	simple_deletion	#FF66B2	1	I-H-118706-T2-1-D1-1	0	H118706
32	T13_100	simple_deletion	#FF66B2	1	I-H-118706-T2-1-D1-1	0	H118706
33	T13_100	complex_<4	#FF66B2	3	I-H-118706-T2-1-D1-1	0	H118706
34	T13_100	reciprocal_inversion	#FF66B2	2	I-H-118706-T2-1-D1-1	0	H118706
35	T13_100	reciprocal_inversion	#FF66B2	2	I-H-118706-T2-1-D1-1	0	H118706
36	T13_100	simple_deletion	#FF66B2	1	I-H-118706-T2-1-D1-1	0	H118706
37	T13_100	simple_deletion	#FF66B2	1	I-H-118706-T2-1-D1-1	0	H118706
38	T14_62	complex_<4	#E5D1C0	2	I-H-118706-T2-1-D1-1	0	H118706
39	T14_62	DM	#E5D1C0	6	I-H-118706-T2-1-D1-1	0	H118706
40	T14_62	reciprocal_translocation	#E5D1C0	3	I-H-118706-T2-1-D1-1	0	H118706
41	T14_62	simple_deletion	#E5D1C0	1	I-H-118706-T2-1-D1-1	0	H118706
42	T14_62	simple_deletion	#E5D1C0	1	I-H-118706-T2-1-D1-1	0	H118706
43	T15_80	simple_deletion	#FF3399	1	I-H-118706-T2-1-D1-1	0	H118706
44	T16_100	complex_<4	#033FFF	2	I-H-118706-T2-1-D1-1	0	H118706
45	T16_100	complex_<4	#033FFF	2	I-H-118706-T2-1-D1-1	0	H118706
46	T16_100	simple_deletion	#033FFF	1	I-H-118706-T2-1-D1-1	0	H118706
47	T16_100	simple_deletion	#033FFF	1	I-H-118706-T2-1-D1-1	0	H118706
48	T16_100	simple_deletion	#033FFF	1	I-H-118706-T2-1-D1-1	0	H118706
49	T16_100	simple_deletion	#033FFF	1	I-H-118706-T2-1-D1-1	0	H118706
50	T16_100	simple_deletion	#033FFF	1	I-H-118706-T2-1-D1-1	0	H118706
51	T17_45	complex_<4	#339C89	3	I-H-118706-T2-1-D1-1	0	H118706
52	T17_45	reciprocal_inversion	#339C89	2	I-H-118706-T2-1-D1-1	0	H118706
53	T17_45	reciprocal_inversion	#339C89	2	I-H-118706-T2-1-D1-1	0	H118706
54	T17_45	simple_deletion	#339C89	1	I-H-118706-T2-1-D1-1	0	H118706
55	T17_45	reciprocal_inversion	#339C89	2	I-H-118706-T2-1-D1-1	0	H118706
56	T17_45	simple_deletion	#339C89	1	I-H-118706-T2-1-D1-1	0	H118706
57	T17_45	simple_deletion	#339C89	1	I-H-118706-T2-1-D1-1	0	H118706
58	T17_45	tandem_duplication	#339C89	1	I-H-118706-T2-1-D1-1	0	H118706
59	T17_45	simple_deletion	#339C89	1	I-H-118706-T2-1-D1-1	0	H118706
60	T191_100	simple_deletion	#007B73	1	I-H-118706-T2-1-D1-1	0	H118706
61	T191_100	simple_deletion	#007B73	1	I-H-118706-T2-1-D1-1	0	H118706
63	T191_100	complex_<4	#007B73	3	I-H-118706-T2-1-D1-1	0	H118706
64	T192_34	DM	#CBA382	2	I-H-118706-T2-1-D1-1	0	H118706
65	T192_34	simple_deletion	#CBA382	1	I-H-118706-T2-1-D1-1	0	H118706
66	T192_34	simple_deletion	#CBA382	1	I-H-118706-T2-1-D1-1	0	H118706
67	T192_34	simple_deletion	#CBA382	1	I-H-118706-T2-1-D1-1	0	H118706
68	T192_34	simple_deletion	#CBA382	1	I-H-118706-T2-1-D1-1	0	H118706
69	T193_83	tandem_duplication	#99DEB5	1	I-H-118706-T2-1-D1-1	0	H118706
70	T193_83	inversion	#99DEB5	1	I-H-118706-T2-1-D1-1	0	H118706
71	T193_83	simple_deletion	#99DEB5	1	I-H-118706-T2-1-D1-1	0	H118706
72	T193_83	complex_<4	#99DEB5	2	I-H-118706-T2-1-D1-1	0	H118706
73	T20_100	tandem_duplication	#FFFF00	1	I-H-118706-T2-1-D1-1	0	H118706
74	T3_100	reciprocal_translocation	#FF0080	2	I-H-118706-T2-1-D1-1	0	H118706
75	T3_100	simple_deletion	#FF0080	1	I-H-118706-T2-1-D1-1	0	H118706
76	T3_100	simple_deletion	#FF0080	1	I-H-118706-T2-1-D1-1	0	H118706
77	T3_100	simple_deletion	#FF0080	1	I-H-118706-T2-1-D1-1	0	H118706
78	T3_100	simple_deletion	#FF0080	1	I-H-118706-T2-1-D1-1	0	H118706
79	T3_100	simple_deletion	#FF0080	1	I-H-118706-T2-1-D1-1	0	H118706
80	T3_100	simple_deletion	#FF0080	1	I-H-118706-T2-1-D1-1	0	H118706
81	T4_84	simple_deletion	#CCFFCC	1	I-H-118706-T2-1-D1-1	0	H118706
82	T4_84	simple_deletion	#CCFFCC	1	I-H-118706-T2-1-D1-1	0	H118706
83	T4_84	unbalanced_translocation	#CCFFCC	1	I-H-118706-T2-1-D1-1	0	H118706
84	T5_69	unbalanced_translocation	#027FFF	1	I-H-118706-T2-1-D1-1	0	H118706
85	T5_69	DM	#027FFF	9	I-H-118706-T2-1-D1-1	0	H118706
86	T5_69	reciprocal_inversion	#027FFF	2	I-H-118706-T2-1-D1-1	0	H118706
87	T5_69	complex_<4	#027FFF	2	I-H-118706-T2-1-D1-1	0	H118706
88	T5_69	reciprocal_inversion	#027FFF	2	I-H-118706-T2-1-D1-1	0	H118706
89	T5_69	simple_deletion	#027FFF	1	I-H-118706-T2-1-D1-1	0	H118706
90	T5_69	simple_deletion	#027FFF	1	I-H-118706-T2-1-D1-1	0	H118706
91	T5_69	reciprocal_inversion	#027FFF	2	I-H-118706-T2-1-D1-1	0	H118706
92	T5_69	simple_deletion	#027FFF	1	I-H-118706-T2-1-D1-1	0	H118706
93	T5_69	simple_deletion	#027FFF	1	I-H-118706-T2-1-D1-1	0	H118706
94	T12_3__T9_78	reciprocal_translocation	#9E48FA	2	I-H-118706-T2-1-D1-1	0	H118706
95	T12_3__T9_78	complex_<4	#9E48FA	2	I-H-118706-T2-1-D1-1	0	H118706
96	T12_3__T9_78	simple_deletion	#9E48FA	2	I-H-118706-T2-1-D1-1	0	H118706
1	trunk	unbalanced_translocation	#646464	1	I-H-118706-T3-1-D1-1	1	H118706
2	T16_100	complex_<4	#646464	1	I-H-118706-T3-1-D1-1	0	H118706
2	trunk	complex_<4	#646464	1	I-H-118706-T3-1-D1-1	1	H118706
3	trunk	DM	#646464	7	I-H-118706-T3-1-D1-1	1	H118706
4	trunk	simple_deletion	#646464	1	I-H-118706-T3-1-D1-1	1	H118706
5	trunk	tandem_duplication	#646464	1	I-H-118706-T3-1-D1-1	1	H118706
6	trunk	tandem_duplication	#646464	1	I-H-118706-T3-1-D1-1	1	H118706
7	mets_100	chromothripsis	#FF9D00	175	I-H-118706-T3-1-D1-1	1	H118706
7	mets_100	complex_4+	#FF9D00	6	I-H-118706-T3-1-D1-1	1	H118706
8	mets_100	simple_deletion	#FF9D00	1	I-H-118706-T3-1-D1-1	1	H118706
9	mets_100	chromoplexy	#FF9D00	12	I-H-118706-T3-1-D1-1	1	H118706
10	mets_100	complex_<4	#FF9D00	2	I-H-118706-T3-1-D1-1	1	H118706
10	mets_100	simple_deletion	#FF9D00	1	I-H-118706-T3-1-D1-1	1	H118706
11	mets_100	complex_<4	#FF9D00	2	I-H-118706-T3-1-D1-1	1	H118706
12	T1_69__T11_6	DM	#00C700	6	I-H-118706-T3-1-D1-1	0	H118706
13	T10_100	complex_<4	#C591FC	2	I-H-118706-T3-1-D1-1	0	H118706
14	T10_100	unbalanced_translocation	#C591FC	1	I-H-118706-T3-1-D1-1	0	H118706
